Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
78.4045084240103,-127.705239219093,1.5,0.5,2,1.5855535119772,2,283.193481472821,16.6584400866365
77.9618318135546,-128.147915829549,4.5,0.5,5,1.93571142500097,4,280.263322171805,16.4860777748121
351.204307656259,145.094560013155,15,0.5,15.5,3.04429626664079,3,206.987203589297,12.1757178581939
13.8365403424501,167.726792699347,5,0.5,5.5,1.82202731843652,1,178.942693017539,10.5260407657376
78.6911651584867,-127.418582484617,2,0.5,2.5,1.87599326297641,2,279.058752616361,16.4152207421389
80.6898228819945,-125.419924761109,4.5,0.5,5,2.85646857212229,2,291.467782967341,17.1451637039612
340.942179203828,134.832431560725,6,0.5,6.5,2.79745712124783,1,235.124069728019,13.8308276310599
77.9898382333668,-128.119909409737,14.5,0.5,15,2.41532698354643,3,257.505590913555,15.1473877007973
72.4177012203555,-133.692046422748,4.5,0.5,5,1.8540072969852,1,242.588183449819,14.269893144107
338.625616978927,132.515869335824,17.5,0.5,18,2.09310629860062,3,226.836761235289,13.3433388961934
0.0621978545438253,153.95245021144,2.5,0.5,3,1.60246023961476,1,175.148684098586,10.302863770505
345.310111176184,139.200363533081,7.5,0.5,8,2.34869612034629,1,204.908987484612,12.053469852036
82.8952480215101,-123.214499621593,15,0.5,15.5,2.95199634120578,2,265.765933236638,15.6332901903904
52.7277675882436,-153.38198005486,7,0.5,7.5,2.19843921238376,1,165.587814697152,9.74045968806775
47.6209058529016,-158.488841790202,3,0.5,3.5,1.46986861919102,1,160.354649021088,9.43262641300517
3.17090805747404,157.061160414371,3.5,0.5,4,1.75845651328564,1,164.368513868529,9.66873610991346
56.4142203802063,-149.695527262897,1.5,0.5,2,1.4067067287185,1,170.304850622847,10.0179323895792
8.27625726076164,162.166509617658,1.5,0.5,2,1.23468957013554,1,156.058966596234,9.17993921154316
47.7035592173166,-158.406188425787,7,0.5,7.5,2.19959684814277,1,155.473675322167,9.14551031306864
82.799610052864,-123.310137590239,3.5,0.5,4,2.55144459803899,2,266.154825218714,15.6561661893361
14.3763849751323,168.266637332029,2,0.5,2.5,2.38376086408442,1,147.228262528895,8.66048603111147
34.9814262662996,-171.128321376804,6,0.5,6.5,3.24710822929727,1,145.168714642684,8.53933615545203
39.4328734512978,-166.676874191806,5.5,0.5,6,2.67375797731382,1,145.476725417066,8.55745443629799
32.0961171913457,-174.013630451758,16,0.5,16.5,3.5339023319283,3,141.450897305148,8.3206410179499
337.643523561015,131.533775917911,2,0.5,2.5,1.03557983679431,1,209.802290408117,12.3413112004775
26.4357289466063,-179.674018696497,1.5,0.5,2,1.21546555266661,1,138.717421556764,8.15984832686845
86.6567474789906,-119.453000164113,7.5,0.5,8,4.18093003484438,2,271.88197733538,15.9930574903165
356.860714414327,150.750966771223,4,0.5,4.5,1.43475553641717,1,157.920245940046,9.2894262317674
32.4817773434275,-173.627970299676,3,0.5,3.5,1.31134571270509,1,137.675045708532,8.09853210050189
36.3877397415874,-169.722007901516,5,0.5,5.5,3.02345480404648,1,134.77431873651,7.92790110214763
334.956308888399,128.846561245296,2,0.5,2.5,1.76689500400895,1,204.960191402285,12.0564818471932
355.93789397699,149.828146333887,1.5,0.5,2,1.53087379038334,1,149.482619037834,8.79309523751964
354.644469295272,148.534721652169,7,0.5,7.5,2.66457688913537,1,152.852496606167,8.99132332977451
44.7913253050706,-161.318422338033,2,0.5,2.5,1.57165708667354,1,135.252092997576,7.95600547044563
348.439733235542,142.329985592439,2.5,0.5,3,2.23759176629655,1,161.706596000659,9.51215270592109
29.0369845901084,-177.072763052995,2.5,0.5,3,1.98679372668266,1,128.125987514892,7.53682279499364
22.7115032301402,176.601755587037,1.5,0.5,2,1.3634100323138,1,124.035441467767,7.29620243928044
342.715977992657,136.606230349554,3,0.5,3.5,2.77536965169405,1,163.983756855305,9.64610334442972
89.0366397235438,-117.07310791956,9,0.5,9.5,3.60669923569523,4,265.942803168487,15.6436943040287
49.9305011147472,-156.179246528356,2,0.5,2.5,1.70167048109902,1,134.26150781088,7.89773575358119
33.6779951972982,-172.431752445805,6.5,0.5,7,1.96604143842574,1,124.137828317399,7.30222519514113
65.8958433535956,-140.213904289508,3,0.5,3.5,1.73326402297918,1,149.101123543383,8.77065432608138
36.5321517329457,-169.577595910158,1.5,0.5,2,1.8049881543432,1,122.903429069404,7.22961347467079
343.969671957308,137.859924314205,4.5,0.5,5,2.51973299641867,1,158.569153134404,9.32759724320026
17.252065585131,171.142317942028,5.5,0.5,6,1.84455403550105,1,122.750014132988,7.22058906664636
61.0944760816706,-145.015271561433,1.5,0.5,2,1.49850891618168,1,143.388721762538,8.43463069191398
335.976772270706,129.867024627602,1.5,0.5,2,1.68121073823987,1,180.530524808623,10.6194426358014
351.9613717504,145.851624107297,15,0.5,15.5,2.73632014270344,3,152.597408167867,8.97631812752161
44.5179113526792,-161.591836290424,1.5,0.5,2,1.70102865000566,1,121.088067176276,7.1228274809574
29.1435690177191,-176.966178625384,17.5,0.5,18,2.4581111652061,3,119.774407331206,7.04555337242389
58.1373002503425,-147.972447392761,5.5,0.5,6,2.34978468611207,1,134.469322787491,7.90996016397003
45.8339517831338,-160.27579585997,8,0.5,8.5,2.9286910569252,1,121.384477048165,7.14026335577444
23.4856417833109,177.375894140207,2.5,0.5,3,1.87612863498576,1,112.215907929266,6.60093576054505
13.6741774062862,167.564429763183,3.5,0.5,4,2.31714336041893,1,110.412331127166,6.49484300748037
40.8971063364918,-165.212641306612,4,0.5,4.5,2.29906125591226,1,117.482042691311,6.91070839360655
44.0140870508656,-162.095660592238,1.5,0.5,2,1.25099377830823,3,116.071832443618,6.82775484962461
47.1804388103803,-158.929308832723,2.5,0.5,3,1.71931349453719,1,118.029963058698,6.94293900345282
33.8711209248308,-172.238626718273,9,0.5,9.5,3.43321908531581,1,107.988521917047,6.35226599512041
60.5692774976208,-145.540470145483,5.5,0.5,6,2.90904950877515,1,127.54747608636,7.50279271096233
22.4541756305683,176.344427987465,2,0.5,2.5,1.47550500929356,1,108.197793708163,6.36457610048015
327.683205678145,121.573458035041,2,0.5,2.5,2.38273298078113,1,199.962967269127,11.7625274864193
66.9192845691245,-139.190463073979,4,0.5,4.5,2.89842655283681,1,136.959879035173,8.05646347265725
53.3617791676159,-152.747968475488,1.5,0.5,2,1.32051169872284,3,118.4097556315,6.9652797430294
57.212387489966,-148.897360153137,1.5,0.5,2,1.5467091643292,1,122.654944789583,7.21499675232843
64.9245225045113,-141.185225138592,2,0.5,2.5,1.55577323436737,4,134.314646965386,7.90086158619917
48.90694692539,-157.202800717713,2.5,0.5,3,2.07206790722333,1,112.295622925079,6.60562487794581
75.9586287037896,-130.151118939314,5.5,0.5,6,2.08608438273271,1,157.494949469486,9.26440879232273
21.3425399232421,175.232792280139,2,0.5,2.5,1.77098225388262,1,102.309693945578,6.01821729091638
35.8047138854328,-170.305033757671,12,0.5,12.5,3.13591456306408,3,96.0394007040181,5.64937651200106
338.087623057532,131.977875414429,11.5,0.5,12,2.5259054423329,3,152.730372702713,8.98413957074785
6.53142660927836,160.421678966175,2,0.5,2.5,1.91529262728161,1,105.135228054198,6.18442517965869
326.780946658128,120.671199015024,2.5,0.5,3,1.21536042292913,1,191.642635910568,11.2730962300334
25.8589186912833,179.74917104818,6.5,0.5,7,2.85076771468245,1,99.79087618057,5.87005154003353
317.019452061296,110.909704418192,1.5,0.5,2,1.8843995295465,1,264.971797741526,15.5865763377368
82.7079642792407,-123.401783363863,9,0.5,9.5,3.04356314225863,1,173.692533639479,10.2172078611458
46.2647383261562,-159.845009316947,6.5,0.5,7,3.06774268700526,1,99.1748763316552,5.83381625480325
17.8921697416043,171.782422098501,3.5,0.5,4,2.31345161220484,1,93.1427149345061,5.47898323144154
59.6908554501164,-146.418892192987,1.5,0.5,2,1.46278418051569,2,111.106840863398,6.53569652137635
83.7254824630602,-122.384265180043,1.5,0.5,2,1.24562669864723,2,168.87649193654,9.9339112903847
332.093937510273,125.984189867169,2,0.5,2.5,1.61951184973997,1,152.814411777518,8.98908304573635
328.389403423999,122.279655780895,1.5,0.5,2,0.977888658642769,1,168.126977671455,9.88982221596792
315.113248111476,109.003500468372,1.5,0.5,2,1.55793909728527,1,256.778156491864,15.1045974406979
90.0715063153227,-116.038241327781,5,0.5,5.5,2.50417860004367,2,200.064568691034,11.7685040406491
14.534846350085,168.425098706982,2.5,0.5,3,1.2614828646183,1,88.1505503776488,5.18532649280287
86.7137592701435,-119.39598837296,5.5,0.5,6,2.10662670174371,4,167.137105164208,9.83159442142402
334.677476988437,128.567729345334,11,0.5,11.5,3.32286814059654,3,129.1335653732,7.59609208077644
321.031590120736,114.921842477632,2,0.5,2.5,1.95481877326965,1,194.434657201601,11.4373327765648
90.5830117025028,-115.526735940601,9.5,0.5,10,3.58302914646437,4,177.427142179444,10.4368907164379
13.3008849274595,167.191137284356,7.5,0.5,8,2.52910753779096,1,81.06311944646,4.76841879096824
95.0660420216645,-111.043705621439,6,0.5,6.5,2.29911030042829,2,217.51163252567,12.7948019132747
359.890425527798,153.780677884694,3,0.5,3.5,2.10749993969997,1,82.2020078723305,4.83541222778415
327.353941606389,121.244193963285,1.5,0.5,2,1.2431619488276,1,142.721984104068,8.39541082965107
357.120740168233,151.01099252513,1.5,0.5,2,1.5319760952677,1,84.2173403829452,4.95396119899678
95.5041938608327,-110.605553782271,4.5,0.5,5,2.79664264999184,2,204.905043246424,12.053237838025
55.324054301494,-150.785693341609,15,0.5,15.5,3.31433708442005,3,79.7660802545228,4.69212236791311
330.221177853497,124.111430210393,3.5,0.5,4,2.06550087901049,1,128.613054606864,7.56547380040374
35.0905785197662,-171.019169123337,8.5,0.5,9,2.78084538358709,1,71.5551061717057,4.20912389245328
25.6327872964229,179.52303965332,8,0.5,8.5,4.1439622160865,1,68.4992486349341,4.02936756676083
20.4536539117747,174.343906268671,1.5,0.5,2,1.63092991709709,1,67.4956775696852,3.97033397468737
319.251307756985,113.141560113882,5,0.5,5.5,1.28256228212583,3,172.051872195517,10.1206983644422
321.426953682103,115.317206039,3.5,0.5,4,2.19429140263482,1,147.063064647151,8.65076850865595
98.1393952981525,-107.970352344951,5,0.5,5.5,2.48039294206179,2,204.895372243336,12.0526689554903
311.685201054008,105.575453410905,5.5,0.5,6,2.77840382777728,3,235.00836498218,13.82402146954
50.442039554186,-155.667708088917,3.5,0.5,4,2.3540348662457,4,68.8784385520703,4.05167285600413
85.9581459718998,-120.151601671204,6,0.5,6.5,1.68708452040499,4,123.288302566584,7.25225309215202
97.2794454681536,-108.83030217495,3,0.5,3.5,1.80713522875751,2,190.791417308897,11.2230245475822
322.343960614577,116.234212971473,7,0.5,7.5,2.60676152929195,3,137.231991495708,8.0724700879828
100.784443001071,-105.325304642032,11.5,0.5,12,3.37536551691081,4,212.505289191416,12.5003111289068
359.043409813994,152.933662170891,12,0.5,12.5,4.24417893651345,3,70.2122843534502,4.13013437373237
65.7495934333974,-140.360154209706,4.5,0.5,5,2.66749008047965,4,76.6101048442556,4.50647675554445
59.1322363120905,-146.977511331013,1.5,0.5,2,1.60938858323627,2,71.2969618667866,4.19393893334039
7.90823519990482,161.798487556801,2,0.5,2.5,1.40015294909477,1,63.1312444850383,3.71360261676696
329.415808280867,123.306060637764,15.5,0.5,16,2.08315657755352,3,136.476772639222,8.02804544936601
97.5968215044102,-108.512926138693,6.5,0.5,7,1.61089401383955,4,166.497403235642,9.79396489621425
312.989523926132,106.879776283028,3.5,0.5,4,1.55044769698923,1,203.882428750966,11.9930840441745
325.242953745328,119.133206102225,1.5,0.5,2,1.61544182101885,1,109.591221620271,6.44654244825125
1.07661830966546,154.966870666562,2,0.5,2.5,1.43992470105489,1,60.1680877584375,3.53929927990809
101.692624191146,-104.417123451957,7.5,0.5,8,2.60858521276507,4,192.29290753731,11.3113475021947
90.0943477340718,-116.015399909032,2.5,0.5,3,1.48306437461607,2,112.558519535263,6.62108938442721
352.204716811107,146.094969168003,6.5,0.5,7,2.44388991741851,1,56.6248759117146,3.33087505363027
103.881691778089,-102.228055865014,3,0.5,3.5,2.10530164279044,2,219.551098255537,12.9147704856198
343.925912514149,137.816164871046,9.5,0.5,10,2.98527808404789,3,66.8865771219948,3.93450453658793
306.832890830853,100.723143187749,7,0.5,7.5,2.44967385034587,3,222.51655114326,13.08920889078
96.9487406864538,-109.16100695665,3,0.5,3.5,1.98813286542892,2,137.733839369174,8.10199055112788
106.304838299381,-99.8049093437227,14.5,0.5,15,2.81852818043074,2,174.021233500689,10.2365431470994
96.4194396155822,-109.690308027521,4,0.5,4.5,1.68238958399347,2,119.610514062356,7.0359125919033
105.736273628226,-100.373474014877,3.5,0.5,4,1.86925494286322,2,224.032925919695,13.1784074070409
327.680509362654,121.57076171955,1.5,0.5,2,1.9649215862155,1,78.0245516382734,4.58967950813373
99.9542069720398,-106.155540671064,4,0.5,4.5,1.99551238684819,2,139.581049420543,8.21064996591432
305.264665927118,99.1549182840146,2,0.5,2.5,1.20663110141096,1,235.461602888583,13.8506825228578
314.228005550879,108.118257907775,8,0.5,8.5,2.14579905028075,3,124.284963520477,7.31088020708689
306.302960269681,100.193212626578,1.5,0.5,2,1.43068856745958,1,195.281427124592,11.4871427720348
108.054493588437,-98.055254054666,5.5,0.5,6,2.24221082319293,2,227.251988511905,13.3677640301121
107.069856895649,-99.0398907474548,2,0.5,2.5,1.96086833964695,2,221.085963872747,13.0050566983969
304.52357569345,98.4138280503466,3,0.5,3.5,1.60678486029307,1,227.407795547438,13.3769291498493
107.766968744681,-98.3427788984228,7.5,0.5,8,2.23667515543374,4,209.762512675254,12.3389713338384
103.054224405732,-103.055523237371,5.5,0.5,6,2.2557269172235,4,140.052026745309,8.23835451442993
101.878339505224,-104.231408137879,1.5,0.5,2,1.52170029107262,2,127.380529435169,7.49297231971581
108.823900661086,-97.2858469820176,4,0.5,4.5,1.8206477271659,2,232.886236660978,13.6991903918222
313.058940276657,106.949192633553,6.5,0.5,7,1.81524388019632,1,102.847805527143,6.04987091336135
104.132519429741,-101.977228213362,4,0.5,4.5,2.26963645219803,2,119.770449412551,7.04532055367948
106.204499174477,-99.9052484686269,1.5,0.5,2,1.57932183930748,2,128.265702702528,7.54504133544283
324.334337610102,118.224589966999,17.5,0.5,18,2.33609360510524,1,115.300119313145,6.78235995959679
300.06638289406,93.9566352509564,7.5,0.5,8,1.99831157945611,3,208.57809137497,12.2692994926453
304.085464766671,97.9757171235672,2,0.5,2.5,1.53629738092422,1,125.418458251179,7.37755636771642
306.432182487417,100.322434844313,6.5,0.5,7,2.58185877611763,1,93.0609395855169,5.47417291679511
117.947801958655,-88.1619456844488,16,0.5,16.5,2.73655444006274,2,186.832863412329,10.9901684360193
299.489086802201,93.3793391590971,6.5,0.5,7,2.03104491732274,3,115.937609777646,6.81985939868504
299.601066438537,93.4913187954341,1.5,0.5,2,1.66924797296524,1,151.513473466852,8.912557262756
114.226690551859,-91.883057091244,1.5,0.5,2,1.90545617640018,2,220.0334066885,12.9431415699118
297.594305643693,91.4845580005894,3.5,0.5,4,1.17627976135332,1,214.875565962211,12.6397391742477
297.062671968485,90.9529243253817,1.5,0.5,2,1.68565808188531,1,95.0496279380586,5.59115458459168
115.060344065198,-91.0494035779059,1.5,0.5,2,1.61939157379998,2,132.955169414329,7.82089231848991
133.058226728996,-73.0515209141079,6,0.5,6.5,1.08886875556065,NaN,4.7701867400943,0.280599220005547
116.492938081943,-89.6168095611605,5,0.5,5.5,2.60609425959133,2,238.695311230348,14.0409006606087
293.075883547781,86.9661359046779,2,0.5,2.5,0.982770085334778,1,88.3163797243817,5.19508116025775
118.503030855862,-87.6067167872416,2.5,0.5,3,1.51625562817962,2,172.276878113098,10.1339340066528
119.082781205564,-87.0269664375392,2,0.5,2.5,1.88777603273806,2,134.500592185494,7.91179954032318
119.268064584632,-86.8416830584711,2,0.5,2.5,2.04259442090988,2,160.688385974481,9.45225799849889
292.471321522363,86.3615738792598,2,0.5,2.5,2.35610103764032,1,237.439367449723,13.9670216146896
120.448492987047,-85.6612546560568,4.5,0.5,5,1.63933075292438,2,230.831495074181,13.5783232396577
123.600369611923,-82.5093780311807,3,0.5,3.5,2.23033038510217,2,138.749997595118,8.16176456441872
123.527845065898,-82.5819025772057,2,0.5,2.5,2.24453671530979,2,162.241345532236,9.54360856071976
122.324289322007,-83.7854583210968,2.5,0.5,3,2.30682978384635,2,226.847722584696,13.3439836814527
126.450273761117,-79.6594738819866,4.5,0.5,5,2.86952253154346,2,144.722680891921,8.51309887599536
125.442016635293,-80.6677310078109,1.5,0.5,2,1.34981502890587,2,169.126122901521,9.94859546479538
272.025747919576,65.9160002764724,1.5,0.5,2,1.2067379117012,1,76.4442730823403,4.49672194602002
127.790132525512,-78.3196151175915,5,0.5,5.5,2.41661019443156,2,163.074697826266,9.59262928389801
135.482902218532,-70.6268454245715,16.5,0.5,17,3.0094144789184,3,144.093585326565,8.47609325450385
128.10694045418,-78.0028071889232,2.5,0.5,3,1.2345087100298,2,173.054322432107,10.179666025418
130.879045555086,-75.2307020880177,7,0.5,7.5,2.91747705306549,4,165.32767232046,9.72515719532119
133.034426665519,-73.0753209775841,1.5,0.5,2,1.58895081996918,2,168.639460114892,9.91996824205245
151.631057682814,-54.4786899602893,2,0.5,2.5,1.38577697053552,2,91.7817613927336,5.39892714074904
131.6895284231,-74.4202192200033,2,0.5,2.5,1.71192647417386,2,210.324431451176,12.372025379481
131.599778603668,-74.5099690394355,6,0.5,6.5,2.30638805662884,2,227.615338344264,13.3891375496626
136.608781541726,-69.5009661013775,5.5,0.5,6,2.27812121590676,2,173.814090195187,10.2243582467757
134.046722793422,-72.0630248496814,5,0.5,5.5,2.09097130527863,2,213.770461452832,12.5747330266372
132.618255892,-73.4914917511036,1.5,0.5,2,1.38817369937897,2,220.638167935577,12.9787157609163
141.789407596279,-64.3203400468242,4,0.5,4.5,1.33706751891545,2,141.18027789246,8.30472222896825
138.864997372758,-67.2447502703456,2,0.5,2.5,1.36084099652919,2,184.393167206451,10.8466568944971
143.353306124845,-62.756441518258,7,0.5,7.5,2.62386362994744,4,166.290117822342,9.78177163660835
165.85346483907,-40.2562828040338,1.5,0.5,2,1.50516517372692,2,88.7702133530097,5.22177725605939
173.213809511323,-32.89593813178,2,0.5,2.5,1.81605933721249,2,84.7813329398405,4.98713723175533
135.16185658433,-70.9478910587739,2,0.5,2.5,1.74395149140745,2,216.487787741739,12.734575749514
180.901598249905,-25.2081493931983,6.5,0.5,7,1.74045151301793,2,84.7563158798146,4.98566563998909
145.704130942622,-60.4056167004819,2,0.5,2.5,1.39932498004701,2,146.223046142695,8.60135565545264
228.128294446825,22.0185468037217,5.5,0.5,6,1.83004325051993,3,88.9671970459445,5.23336453211438
135.820459778552,-70.2892878645511,1.5,0.5,2,1.41851649965559,2,224.82337909887,13.2249046528747
141.401993814343,-64.7077538287608,2,0.5,2.5,1.84517423311869,2,193.302259341909,11.3707211377594
191.840416220179,-14.2693314229249,3,0.5,3.5,1.45976491029872,3,88.6474659981529,5.21455682342076
141.597917340503,-64.5118303026003,1.5,0.5,2,2.07358181476593,2,199.369895943892,11.727640937876
179.69959661551,-26.4101510275934,2.5,0.5,3,1.20953192881175,2,97.3574673916129,5.72690984656547
183.330472212154,-22.7792754309495,2.5,0.5,3,1.88681044486853,2,94.6984403649922,5.57049649205836
242.634888687465,36.5251410443613,2.5,0.5,3,1.35409998007723,1,115.204594775804,6.77674086916496
147.958848088375,-58.1508995547289,5.5,0.5,6,2.18699631344673,4,170.911170097838,10.0535982410493
143.528777004805,-62.5809706382989,2.5,0.5,3,1.86167950341196,2,194.746717238259,11.4556892493093
262.22031161798,56.1105639748763,8.5,0.5,9,2.05964187849119,1,93.1140404369617,5.47729649629187
144.947137812246,-61.1626098308578,2,0.5,2.5,1.51004714518785,2,191.944693240018,11.2908643082363
141.158401908276,-64.9513457348277,5.5,0.5,6,2.89231557834266,2,233.553945314916,13.7384673714656
146.31433848247,-59.7954091606333,3,0.5,3.5,2.41361600414236,2,198.636671263423,11.684510074319
142.487598821127,-63.6221488219769,5.5,0.5,6,2.22292921358709,2,225.664981221466,13.2744106600862
153.487579424831,-52.622168218272,3,0.5,3.5,2.8278355385576,2,171.399923049695,10.0823484146879
146.851932968518,-59.2578146745857,1.5,0.5,2,1.57443006634712,2,206.539245146678,12.1493673615693
154.777036412809,-51.3327112302948,2,0.5,2.5,2.1191899730609,2,169.13205605408,9.94894447376941
156.238337633887,-49.8714100092161,1.5,0.5,2,1.57939960956573,2,169.379463646692,9.96349786157013
154.912207717698,-51.1975399254054,5.5,0.5,6,2.37250464338867,4,185.34010976727,10.9023593980747
149.017736088805,-57.0920115542986,1.5,0.5,2,1.61068706285386,2,203.654739780048,11.9796905752969
151.511128689006,-54.5986189540972,2.5,0.5,3,1.72477735005892,2,190.416449718626,11.2009676305074
146.968865167694,-59.1408824754096,7,0.5,7.5,2.70230653533688,4,226.76775050215,13.3392794413029
149.943359959426,-56.1663876836773,2.5,0.5,3,1.65543365829131,2,211.361625931077,12.4330368194751
157.358091962487,-48.7516556806163,2,0.5,2.5,1.66223326722781,2,174.086351678313,10.240373628136
151.686719833629,-54.4230278094749,3.5,0.5,4,2.00924501485295,2,210.280942684113,12.3694672167126
153.952324704279,-52.157422938824,1.5,0.5,2,1.56779999732971,3,198.353332534246,11.6678430902498
156.652330604,-49.4574170391037,4,0.5,4.5,1.59304952144623,2,183.850520712005,10.8147365124709
157.547203130042,-48.5625445130613,1.5,0.5,2,1.1563970386982,2,184.46802002378,10.8510600013988
163.713147497303,-42.3966001458007,2.5,0.5,3,1.61976069957018,2,168.589676023331,9.91703976607831
160.54954501218,-45.560202630923,3,0.5,3.5,1.58269154013328,2,174.100597066755,10.241211592162
158.782055897024,-47.3276917460791,2.5,0.5,3,2.10098048746586,2,194.059075356873,11.4152397268749
156.426065707368,-49.6836819357351,5,0.5,5.5,2.4510370280483,2,205.640612963814,12.0965066449303
159.959504247951,-46.1502433951522,2,0.5,2.5,1.7383244908773,2,197.924501038598,11.6426177081528
